uniprot_id	lilley	christopher	geladaki	itzhak	villaneuva	hein2024_component	hein2024_gt_component
P30047						Cytosol
P30048		Mitochondrion			Mitochondrion	Mitochondrion	Mitochondrion
P30049	Mitochondrion	Mitochondrion				Mitochondrion	Mitochondrion
P30050	60S Ribosome	Ribosome/Complexes	Ribosome	Large Protein Complex	Ribosome	Ribosome	Ribosome
P30084	Mitochondrion	Mitochondrion	Mitochondrion	Mitochondrion	Mitochondrion	Mitochondrion	Mitochondrion
P30085		Cytosol				Cytosol
P30086		Cytosol				Cytosol
P30101	ER	ER	ER	ER	ER	ER	ER
P30153		Cytosol		Large Protein Complex		Cytosol
P30154				Large Protein Complex		Cytosol
P30260						Nucleus
P30305						14-3-3 scaffold	Cytosol
P30307						14-3-3 scaffold
P30405	Mitochondrion	Mitochondrion	Mitochondrion	Mitochondrion	Mitochondrion	Mitochondrion	Mitochondrion
P30414						Nucleus
P30419						Stress granule
P30519		ER				ER	ER
P30520		Cytosol				Cytosol
P30530		PM		PM	PM		PM
P30533		ER		ER		ER	ER
P30536						Mitochondrion
P30566		Cytosol				Cytosol
P30622						Cytosol
P30626		Cytosol				Cytosol	Stress granule
P30711	Cytosol		Cytosol
P30740		Cytosol	Cytosol		Cytosol	Cytosol
P30825	PM			PM		PM
P30837	Mitochondrion	Mitochondrion	Mitochondrion	Mitochondrion	Mitochondrion	Mitochondrion
P30838		Cytosol					Cytosol
P30876						Nucleus
P31040	Mitochondrion	Mitochondrion	Mitochondrion		Mitochondrion	Mitochondrion	Mitochondrion
P31146						PM
P31150		Cytosol				Early endosome
P31153	Cytosol	Cytosol	Cytosol		Cytosol	Cytosol
P31260						Nucleus
P31270						Nucleus
P31271						Nucleus
P31274						Nucleus	Nucleus
P31276						Nucleus	Nucleus
P31277						Nucleus	Nucleus
P31321						Cytosol
P31327		Mitochondrion		Mitochondrion		Mitochondrion
P31431							PM
P31483						Nucleus	Stress granule
P31641	PM
P31689		Cytosol
P31749						Cytosol
P31751						Cytosol
P31930	Mitochondrion	Mitochondrion	Mitochondrion	Mitochondrion	Mitochondrion	Mitochondrion	Mitochondrion
P31937		Mitochondrion	Mitochondrion		Mitochondrion	Mitochondrion	Mitochondrion
P31939		Cytosol				Cytosol
P31942		Nucleus		Large Protein Complex		Nucleus
P31943		Nucleus		Large Protein Complex		Nucleus
P31946		Cytosol		Large Protein Complex		14-3-3 scaffold
P31947		Cytosol				Recycling endosome
P31948		Cytosol				Cytosol
P31949		Cytosol				Cytosol
P32004	PM			PM	PM		PM
P32019						Cytosol
P32119	Cytosol					Cytosol
P32189						Mitochondrion
P32242						Nucleus	Nucleus
P32246	PM
P32249	PM
P32321						Cytosol	Cytosol
P32322	Mitochondrion	Mitochondrion	Mitochondrion	Mitochondrion	Mitochondrion	Mitochondrion
P32519						Nucleus
P32780						Nucleolus
P32856						PM
P32929						Cytosol
P32942	PM
P32969	60S Ribosome	Ribosome/Complexes	Ribosome	Large Protein Complex	Ribosome	Ribosome
P32970	PM				PM
P33121						ER	Peroxisome
P33176						Cytosol
P33240					Nucleoplasm-1	Nucleus
P33316						Cytosol	Golgi
P33527						PM
P33527-4	PM
P33552						Cytosol
P33764							Cytosol
P33897				Peroxisome		Peroxisome	Peroxisome
P33908	Golgi		Golgi			Golgi
P33947							ERGIC
P33981						Nucleus
P33991						Nucleus
P33992						Nucleus
P33993						Nucleus
P34059	Lysosome	Lysosome	Lysosome		Lysosome	Lysosome	Lysosome
P34741						PM	PM
P34896					Cytosol	Cytosol
P34897		Mitochondrion		Mitochondrion	Mitochondrion	Mitochondrion
P34913						Peroxisome	Peroxisome
P34932	Cytosol	Cytosol	Cytosol			Cytosol
P34949	Cytosol	Cytosol	Cytosol		Cytosol	Cytosol
P35052						PM	PM
P35080		Cytosol				Cytosol	Cytosol
P35219						Cytosol
P35221			PM		PM	PM
P35222	PM		PM		PM	PM
P35226							Nucleus
P35227						Nucleus	Nucleus
P35232		Mitochondrion		Mitochondrion		Mitochondrion	Mitochondrion
P35237		Cytosol				Cytosol
P35240						Actin Cytoskeleton	PM
P35241						PM
P35244		Cytosol
P35249	Nucleus			Large Protein Complex		Nucleus
P35250	Nucleus			Large Protein Complex
P35251						Nucleus
P35251-2	Nucleus
P35268	60S Ribosome	Ribosome/Complexes	Ribosome		Ribosome	Ribosome	Ribosome
P35269	Nucleus					Nucleus
P35270						Mitochondrion
P35408	PM
P35453						Nucleus
P35475	Lysosome						Lysosome
P35520						Cytosol
P35556		ER				ER
P35573				Large Protein Complex		Cytosol
P35579				Actin Cytoskeleton		Actin Cytoskeleton	Actin Cytoskeleton
P35580				Actin Cytoskeleton		Actin Cytoskeleton
P35606				Large Protein Complex		ERGIC	ERGIC
P35610		ER		ER		ER	ER
P35611						Actin Cytoskeleton
P35612						Actin Cytoskeleton
P35613		PM		PM		PM	PM
P35613-2	PM
P35637						Nucleus	Stress granule
P35637-2			Nucleus - Chromatin
P35658				Nuclear Pore Complex		ER	Nuclear pore complex
P35659		Nucleus - Chromatin				Nucleus
P35670						trans-Golgi network
P35711						Nucleus
P35754					Cytosol	Cytosol
P35790						Cytosol
P35813		Cytosol				Cytosol
P35869						Cytosol	Cytosol
P35914		Mitochondrion				Mitochondrion
P35916						PM
P35998	Proteasome	Proteasome	Proteasome	Large Protein Complex	Protein Complex	Proteasome
P36021						PM
P36383	PM					PM
P36404						Mitochondrion
P36405		Cytosol				Cytosol
P36406						PM
P36507		Cytosol				Cytosol
P36542	Mitochondrion	Mitochondrion		Mitochondrion	Mitochondrion	Mitochondrion	Mitochondrion
P36543				Endosome		Early endosome
P36551		Mitochondrion	Mitochondrion		Mitochondrion	Mitochondrion
P36575							Cytosol
P36578	60S Ribosome	Ribosome/Complexes	Ribosome	Large Protein Complex	Ribosome	Ribosome	Ribosome
P36639						Cytosol
P36776		Mitochondrion		Mitochondrion	Mitochondrion	Mitochondrion	Mitochondrion
P36871	Cytosol	Cytosol	Cytosol		Cytosol	Cytosol
P36873						PM
P36894						PM
P36897						ER	ER
P36915						Cytosol
P36954						Nucleus
P36955						Recycling endosome
P36956						ER
P36957		Mitochondrion	Mitochondrion	Mitochondrion	Mitochondrion	Mitochondrion	Mitochondrion
P36959						Cytosol
P37198				Nuclear Pore Complex		ER	Nuclear pore complex
P37235						PM
P37268				ER		ER	ER
P37275						Nucleus
P37287						ER
P37802						Cytosol
P37837	Cytosol	Cytosol	Cytosol		Cytosol	Cytosol
P38117		Mitochondrion		Mitochondrion		Mitochondrion	Mitochondrion
P38159						Nucleus
P38398						Nucleus
P38432						Nucleus
P38435		ER				ER	ER
P38570	PM
P38571	Lysosome			Lysosome		Lysosome	Lysosome
P38571-2	Lysosome
P38606				Endosome		Early endosome
P38646		Mitochondrion		Mitochondrion		Mitochondrion	Mitochondrion
P38919				Large Protein Complex		Nucleus
P38935						Ribosome
P39019	40S Ribosome	Ribosome/Complexes	Ribosome	Large Protein Complex	Ribosome	Ribosome	Ribosome
P39023	60S Ribosome	Ribosome/Complexes	Ribosome	Large Protein Complex	Ribosome	Ribosome	Ribosome
P39060						ER
P39210						Mitochondrion
P39656	ER	ER	ER	ER	ER	ER	ER
P39687		Cytosol				Cytosol
P40121		Cytosol				Cytosol
P40123						Actin Cytoskeleton
P40189				PM
P40222						Stress granule
P40227				Large Protein Complex		Actin Cytoskeleton
P40261		Cytosol
P40306	Proteasome				Protein Complex
P40337						Cytosol	Cytosol
P40424						Nucleus
P40425						Nucleus
P40426						Nucleus
P40429	60S Ribosome	Ribosome/Complexes	Ribosome		Ribosome	Ribosome	Ribosome
P40616				Golgi		Golgi
P40763		Cytosol				Cytosol
P40818						14-3-3 scaffold
P40855						Cytosol
P40925		Cytosol	Cytosol		Cytosol	Cytosol
P40926		Mitochondrion	Mitochondrion	Mitochondrion	Mitochondrion	Mitochondrion	Mitochondrion
P40937	Nucleus			Large Protein Complex		Nucleus
P40938	Nucleus			Large Protein Complex		Nucleus
P40939	Mitochondrion	Mitochondrion	Mitochondrion		Mitochondrion	Mitochondrion	Mitochondrion
P41091						Ribosome
P41162						Nucleolus
P41182							Nucleus
P41208							Centrosome
P41214						Stress granule
P41221						PM
P41223						Nucleus
P41227						Nucleus
P41229						Cytosol
P41231	PM
P41236						Cytosol
P41240						Cytosol
P41250						Mitochondrion	Golgi
P41252				Large Protein Complex	Protein Complex
P41440						PM
P41567						Ribosome
P41597-2	PM
P41732	PM					PM
P41743						Actin Cytoskeleton
P42025						Cytosol
P42126	Mitochondrion	Mitochondrion		Mitochondrion	Mitochondrion	Mitochondrion
P42166		Nucleus - Chromatin					Nucleus
P42167	Nucleus
P42167-2	Nucleus
P42224		Cytosol				Cytosol
P42226						Cytosol
P42285		Nucleus	Nucleus - Chromatin			Nucleus
P42330		Cytosol
P42338						Actin Cytoskeleton
P42345						Lysosome
P42356						Actin Cytoskeleton
P42566						Actin Cytoskeleton	PM
P42568						Nucleus
P42574					Cytosol	Cytosol
P42575						Cytosol
P42677	40S Ribosome					Ribosome	Ribosome
P42694						Stress granule	Stress granule
P42695	Nucleus				Nucleoplasm-2	Ribosome
P42696		Nucleus				Nucleolus
P42704		Mitochondrion				Mitochondrion	Mitochondrion
P42765	Mitochondrion	Mitochondrion	Mitochondrion		Mitochondrion	Mitochondrion	Mitochondrion
P42766	60S Ribosome	Ribosome/Complexes	Ribosome	Large Protein Complex	Ribosome	Ribosome	Ribosome
P42771						Cytosol
P42773						Cytosol
P42785		Lysosome	Lysosome	Lysosome		Lysosome	Lysosome
P42857-2	PM
P42858						Early endosome	Cytosol
P42892						Recycling endosome
P42898						ER	Cytosol
P43003						PM
P43005						Recycling endosome
P43007						PM	PM
P43121		PM		PM		PM	PM
P43155		Mitochondrion				Mitochondrion	Mitochondrion
P43234	Lysosome						Lysosome
P43235							Lysosome
P43243		Nucleus				Nucleus	Nucleus
P43246	Nucleus					Nucleus
P43250						PM
P43250-2	PM
P43251						ER	ER
P43304	Mitochondrion	Mitochondrion	Mitochondrion		Mitochondrion	Mitochondrion	Mitochondrion
P43307	ER	ER	ER		ER	ER	ER
P43353							PM
P43365							Cytosol
P43378						Early endosome
P43405						Cytosol
P43487		Cytosol				Cytosol
P43490		Cytosol				Cytosol
P43686	Proteasome	Proteasome	Proteasome	Large Protein Complex	Protein Complex	Proteasome
P43694						Nucleus
P43897	Mitochondrion	Mitochondrion	Mitochondrion		Mitochondrion	Mitochondrion	Mitochondrion
P45877						ER
P45880		Mitochondrion		Mitochondrion		Mitochondrion	Mitochondrion
P45954	Mitochondrion	Mitochondrion		Mitochondrion	Mitochondrion	Mitochondrion	Mitochondrion
P45973					Nucleus	Nucleus
P45974		Cytosol				Cytosol
P45983						Cytosol	Cytosol
P45984						Cytosol	Cytosol
P45985		Cytosol				Cytosol
P46013	Nucleus	Nucleus - Chromatin	Nucleus - Chromatin			Nucleus	Nucleus
P46019						Cytosol	Cytosol
P46020						Cytosol
P46060						ER
P46063		Nucleus				Nucleus
P46087		Nucleus				Nucleolus
P46100		Nucleus - Chromatin				Nucleus	Nucleus
P46108		Cytosol				Cytosol
P46109		Cytosol				Cytosol
P46199	Mitochondrion	Mitochondrion	Mitochondrion		Mitochondrion	Mitochondrion	Mitochondrion
P46379						Early endosome
P46459						Early endosome
P46531						PM
P46736						Cytosol
P46776	60S Ribosome			Large Protein Complex		Ribosome	Ribosome
P46777	60S Ribosome	Ribosome/Complexes	Ribosome	Large Protein Complex	Ribosome	Ribosome	Ribosome
P46778	60S Ribosome	Ribosome/Complexes	Ribosome	Large Protein Complex	Ribosome	Ribosome	Ribosome
P46779	60S Ribosome	Ribosome/Complexes	Ribosome	Large Protein Complex	Ribosome	Ribosome	Ribosome
P46781	40S Ribosome	Ribosome/Complexes	Ribosome	Large Protein Complex	Ribosome	Ribosome	Ribosome
P46782	40S Ribosome	Ribosome/Complexes	Ribosome	Large Protein Complex	Ribosome	Ribosome	Ribosome
P46783	40S Ribosome	Ribosome/Complexes	Ribosome		Ribosome	Ribosome	Ribosome
P46821						Nucleus
P46926						Cytosol
P46934						Cytosol
P46937						Actin Cytoskeleton
P46939	PM			Actin Cytoskeleton		PM
P46940				PM		Actin Cytoskeleton
P46976						Cytosol
P46977		ER		ER		ER	ER
P47224						Cytosol
P47712						Cytosol
P47755	Actin Cytoskeleton					Actin Cytoskeleton
P47756	Actin Cytoskeleton					Actin Cytoskeleton
P47756-2	Actin Cytoskeleton
P47895						Cytosol
P47897					Protein Complex	ER
P47914	60S Ribosome	Ribosome/Complexes	Ribosome	Large Protein Complex	Ribosome	Ribosome	Ribosome
P47974						14-3-3 scaffold
P47985	Mitochondrion	Mitochondrion	Mitochondrion		Mitochondrion	Mitochondrion	Mitochondrion
P48029						PM
P48047		Mitochondrion		Mitochondrion		Mitochondrion	Mitochondrion
P48059						Cytosol
P48066						PM
P48067						PM	PM
P48147		Cytosol				Cytosol
P48163						Cytosol
P48200						Cytosol
P48380						Nucleus
P48382						Nucleus
P48426						Actin Cytoskeleton
P48444				Large Protein Complex		ERGIC	ERGIC
P48449	ER		ER	ER	ER	ER	ER
P48506		Cytosol
P48509	PM					PM	PM
P48553				Large Protein Complex		Recycling endosome
P48556	Proteasome	Proteasome	Proteasome	Large Protein Complex	Protein Complex	Proteasome
P48634						Stress granule	Stress granule
P48637	Cytosol	Cytosol	Cytosol		Cytosol	Cytosol
P48643				Large Protein Complex		Actin Cytoskeleton
P48651		ER			ER	ER	ER
P48681						Actin Cytoskeleton
P48723		ER				ER	ER
P48729						Nucleus
P48730						Centrosome
P48735		Mitochondrion	Mitochondrion		Mitochondrion	Mitochondrion	Mitochondrion
P48739						Cytosol
P48960				PM		Recycling endosome	PM
P48960-2	PM
P49005						Cytosol
P49006						PM	PM
P49023		Cytosol				Cytosol
P49069		ER				ER
P49116						Nucleus	Nucleus
P49137						Cytosol
P49189						Mitochondrion	Mitochondrion
P49207	60S Ribosome	Ribosome/Complexes	Ribosome		Ribosome	Ribosome	Ribosome
P49247						Ribosome
P49257		ERGIC		ERGIC		ERGIC	ERGIC
P49321		Cytosol				Cytosol	Cytosol
P49327						Cytosol
P49336						Nucleus
P49354		Cytosol				Cytosol
P49356						Cytosol	Cytosol
P49366						Cytosol
P49368				Large Protein Complex		Actin Cytoskeleton
P49406		Mitochondrion		Mitochondrion		Mitochondrion	Mitochondrion
P49407						Cytosol
P49411	Mitochondrion	Mitochondrion	Mitochondrion		Mitochondrion	Mitochondrion
P49418						Cytosol
P49419				Mitochondrion		Mitochondrion
P49427						Cytosol
P49441						Cytosol	Cytosol
P49448	Mitochondrion
P49454						Mitochondrion
P49588	Cytosol	Cytosol	Cytosol		Cytosol	Cytosol
P49589	Cytosol				Cytosol	Cytosol	Cytosol
P49590		Mitochondrion		Mitochondrion	Mitochondrion	Mitochondrion
P49591	Cytosol		Cytosol		Cytosol	Cytosol
P49593	Cytosol	Cytosol			Cytosol	Cytosol
P49641	Golgi
P49642						Stress granule
P49643						Cytosol
P49662							Cytosol
P49711	Nucleus	Nucleus - Chromatin				Nucleus	Nucleus
P49716							Nucleus
P49720	Proteasome	Proteasome	Proteasome	Large Protein Complex	Protein Complex	Proteasome
P49721	Proteasome	Proteasome	Proteasome		Protein Complex	Proteasome
P49736						Nucleus
P49748		Mitochondrion			Mitochondrion	Mitochondrion	Mitochondrion
P49750		Nucleus				Nucleus
P49753						Mitochondrion
P49754				Endosome		Lysosome
P49755		ERGIC		ERGIC		ERGIC	ERGIC
P49756					Nucleus	Nucleolus
P49757						PM
P49759						Nucleus	Nucleus
P49760						Nucleus
P49768						Early endosome	PM
P49770				Large Protein Complex
P49773		Cytosol				Cytosol
P49789						Cytosol
P49790						Nucleus	Nuclear pore complex
P49792				Nuclear Pore Complex		ER
P49795						PM
P49810						trans-Golgi network
P49815						14-3-3 scaffold
P49821		Mitochondrion			Mitochondrion	Mitochondrion	Mitochondrion
P49821-2	Mitochondrion		Mitochondrion
P49840						PM
P49842						Nucleus
P49848						Nucleus
P49902	Cytosol				Cytosol	Cytosol
P49903						Nucleus
P49914						Mitochondrion
P49915						Cytosol
P49915-2	Cytosol
P49916						ER
P49959		Nucleus				Nucleus
P50053						Cytosol	Cytosol
P50135							Cytosol
P50148						PM	PM
P50150						PM
P50151						PM
P50213	Mitochondrion	Mitochondrion	Mitochondrion		Mitochondrion	Mitochondrion	Mitochondrion
P50221							Nucleus
P50225	Cytosol					Cytosol	Cytosol
P50336						Mitochondrion
P50395		Cytosol				Early endosome
P50402						ER	ER
P50416				Mitochondrion		ER
P50443						PM
P50452	Cytosol				Cytosol		Cytosol
P50453		Cytosol				Cytosol
P50454	ER	ER	ER	ER	ER	ER	ER
P50479						Cytosol
P50502		Cytosol				Cytosol
P50542						Peroxisome	Peroxisome
P50548						Nucleus
P50552						Actin Cytoskeleton
P50570						Actin Cytoskeleton
P50579						Stress granule
P50583						Cytosol
P50607						PM
P50613						Nucleus
P50747						Cytosol	Cytosol
P50748						Cytosol
P50749						Cytosol
P50750						Nucleus
P50851						trans-Golgi network
P50895	PM	PM	PM	PM	PM	PM	PM
P50897				Lysosome		Lysosome	Lysosome
P50914	60S Ribosome	Ribosome/Complexes	Ribosome	Large Protein Complex	Ribosome	Ribosome	Ribosome
P50990				Large Protein Complex		Actin Cytoskeleton
P50991				Large Protein Complex		Actin Cytoskeleton
P50993						Actin Cytoskeleton
P50995		Cytosol				Cytosol
P51114						Stress granule	Stress granule
P51116						Stress granule	Stress granule
P51148		ER				Early endosome
P51149						Early endosome
P51151				Endosome		Early endosome
P51153						PM	PM
P51157						Cytosol	Cytosol
P51397						Cytosol
P51398		Mitochondrion		Mitochondrion		Mitochondrion
P51452						Cytosol
P51511	PM					PM	PM
P51513						Nucleus
P51530						Cytosol
P51531						Nucleus	Nucleus
P51532						Nucleus
P51532-5	Nucleus
P51553	Mitochondrion	Mitochondrion				Mitochondrion	Mitochondrion
P51570	Cytosol	Cytosol	Cytosol		Cytosol	Cytosol
P51571		ER		ER		ER	ER
P51572		ER	ER		ER	ER	ER
P51580						Cytosol
P51587						Early endosome
P51606						Cytosol
P51608						Nucleus	Nucleus
P51610						Nucleus
P51648		ER		ER		ER	ER
P51649	Mitochondrion	Mitochondrion	Mitochondrion	Mitochondrion	Mitochondrion	Mitochondrion
P51654						PM
P51659	Peroxisome	Peroxisome	Peroxisome	Peroxisome	Peroxisome	Peroxisome	Peroxisome
P51665	Proteasome	Proteasome				Proteasome
P51668						Cytosol
P51674	PM
P51687						Mitochondrion
P51688					Lysosome	ER	Lysosome
P51690		ER
P51692						Cytosol
P51784		Cytosol				Cytosol
P51790				Endosome		trans-Golgi network
P51795						trans-Golgi network
P51798				Lysosome		Lysosome
P51808				Large Protein Complex
P51809				Endosome		Early endosome
P51812		Cytosol				Cytosol
P51858						Cytosol	Cytosol
P51946					Nucleoplasm-1	Nucleus
P51948						Nucleus
P51955							Centrosome
P51956							Cytosol
P51957						Cytosol
P51965						Cytosol
P51970						Mitochondrion	Mitochondrion
P51991		Nucleus		Large Protein Complex		Nucleus	Stress granule
P52209		Cytosol				Cytosol
P52272		Nucleus		Large Protein Complex		Nucleus
P52294						Cytosol	Stress granule
P52298						Nucleus
P52306		Cytosol				Cytosol	Cytosol
P52429						ER
P52434						Nucleus
P52564						Cytosol
P52565		Cytosol				Cytosol
P52569						PM
P52594						Actin Cytoskeleton
P52597				Large Protein Complex		Nucleus
P52630						Cytosol
P52655						Cytosol
P52701	Nucleus					ER
P52732						Cytosol
P52735						Cytosol
P52739						Nucleus
P52746						Mitochondrion	Nucleus
P52747						Nucleus
P52756			Nucleus - Chromatin			Nucleus
P52758		Mitochondrion				Mitochondrion
P52788	Cytosol	Cytosol	Cytosol		Cytosol	Cytosol
P52789						Mitochondrion
P52799						PM
P52803						trans-Golgi network
P52815		Mitochondrion				Mitochondrion	Mitochondrion
P52848			Golgi		Golgi	Golgi
P52888		Cytosol	Cytosol		Cytosol	Cytosol
P52895		Cytosol
P52907	Actin Cytoskeleton					Actin Cytoskeleton
P52926		Nucleus - Chromatin				Nucleus
P52943						PM
P52948				Nuclear Pore Complex		ER	Nuclear pore complex
P52948-5	Nucleus
P52952						Nucleus
P53004		Cytosol				Cytosol
P53007	Mitochondrion	Mitochondrion		Mitochondrion		Mitochondrion	Mitochondrion
P53041						Cytosol
P53365						trans-Golgi network
P53367						trans-Golgi network
P53370						Mitochondrion
P53384						Cytosol
P53396						Cytosol
P53539							Nucleus
P53567						Nucleus	Nucleus
P53582						Stress granule
P53597	Mitochondrion	Mitochondrion	Mitochondrion	Mitochondrion	Mitochondrion	Mitochondrion	Mitochondrion
P53602	Cytosol		Cytosol		Cytosol	Cytosol
P53609						Cytosol	Cytosol
P53611						Cytosol
P53618				Large Protein Complex		ERGIC	ERGIC
P53621				Large Protein Complex		ERGIC	ERGIC
P53634			Lysosome	Lysosome	Lysosome	Lysosome	Lysosome
P53667						Cytosol	Cytosol
P53671						Cytosol
P53675						Early endosome
P53677						Cytosol
P53680				PM		PM
P53701		Mitochondrion		Mitochondrion		Mitochondrion	Mitochondrion
P53778						Cytosol
P53794			PM			PM	PM
P53801						Mitochondrion
P53804						Stress granule
P53805						Cytosol
P53814						Nucleus
P53985		PM	PM	PM	PM	PM	PM
P53990						Early endosome
P53992				Large Protein Complex		Golgi	ERGIC
P54098				Mitochondrion		Mitochondrion
P54105						Cytosol
P54132						Nucleolus
P54136				Large Protein Complex	Protein Complex
P54198					Nucleus	Nucleus	Nucleus
P54252						Cytosol	Cytosol
P54253							Nucleus
P54274						Nucleus
P54289		PM				PM
P54577		Cytosol				Cytosol
P54578						Proteasome
P54619						Cytosol
P54646						Cytosol
P54652						Cytosol
P54687		Cytosol			Cytosol	Cytosol
P54709		PM		PM		PM	PM
P54725						Proteasome
P54727						Proteasome
P54750							Cytosol
P54760			PM	PM	PM	PM	PM
P54762	PM
P54764						PM
P54802	Lysosome	Lysosome	Lysosome	Lysosome	Lysosome	ER	Lysosome
P54803		Lysosome				Lysosome	Lysosome
P54819		Mitochondrion		Mitochondrion	Mitochondrion	Mitochondrion
P54826				PM		PM	PM
P54886		Mitochondrion				Mitochondrion
P54920						Early endosome
P55010						Stress granule
P55011						PM
P55036	Proteasome	Proteasome	Proteasome	Large Protein Complex	Protein Complex	Proteasome
P55055							Nucleus
P55058						ER
P55060		Cytosol				Cytosol
P55061				ER		ER	ER
P55081					Nucleus	Nucleus
P55082						PM
P55084		Mitochondrion				Mitochondrion
P55145		ER				ER	ER
P55196						PM
P55196-3	PM
P55197						Nucleus
P55198							Nucleus
P55201						Nucleus	Nucleus
P55209						Cytosol	Cytosol
P55210						Cytosol
P55211						Cytosol
P55212						Cytosol
P55263		Cytosol				Cytosol
P55265		Nucleus				Nucleus	Nucleus
P55268		ER				ER
P55316						Nucleus
P55317							Nucleus
P55327		Cytosol				Early endosome
P55347						Nucleus	Nucleus
P55735				Large Protein Complex		ER
P55769	Nucleus	Nucleus	Nucleus - Chromatin			Nucleolus
P55786		Cytosol				Mitochondrion
P55789						Mitochondrion
P55795		Nucleus		Large Protein Complex		Nucleus
P55809	Mitochondrion		Mitochondrion	Mitochondrion	Mitochondrion	Mitochondrion	Mitochondrion
P55854						Cytosol
P55884				Large Protein Complex		Stress granule
P55899						Recycling endosome
P55957						Cytosol
P56134						Mitochondrion
P56177							Nucleus
P56179						Nucleus
P56181		Mitochondrion				Mitochondrion	Mitochondrion
P56181-2	Mitochondrion		Mitochondrion
P56182		Nucleus				Nucleolus
P56192				Large Protein Complex	Protein Complex
P56199						PM	PM
P56277						Mitochondrion
P56282						PM
P56377						Early endosome
P56381						Mitochondrion	Mitochondrion
P56385				Mitochondrion		Mitochondrion	Mitochondrion
P56524						14-3-3 scaffold
P56537							Stress granule
P56556		Mitochondrion				Mitochondrion	Mitochondrion
P56589				Peroxisome	Peroxisome	Peroxisome
P56749						PM
P56937						ER
P56962						ER
P57071						Nucleus
P57081		Cytosol				Cytosol
P57086						Cytosol
P57088		ER		ER		ER	ER
P57105		Mitochondrion
P57678						Stress granule
P57682						Nucleus
P57737						Cytosol
P57740				Nuclear Pore Complex		ER	Nuclear pore complex
P57768						Early endosome
P57772						Nucleus
P57775						Cytosol
P58004						Cytosol	Cytosol
P58005							Cytosol
P58107						Cytosol
P58317						Nucleus	Nucleus
P58546		Cytosol				Actin Cytoskeleton
P58557						Mitochondrion
P59768						PM
P59923						Nucleus	Nucleus
P59998	Actin Cytoskeleton			Large Protein Complex		Actin Cytoskeleton
P60002						Nucleus
P60033						PM	PM
P60059				ER		ER	ER
P60174		Cytosol				Cytosol
P60228				Large Protein Complex	Protein Complex	Stress granule	Stress granule
P60468	ER	ER	ER	ER		ER	ER
P60484						Cytosol
P60510						Cytosol
P60520						Early endosome
P60602						Mitochondrion
P60604		ER				ER	ER
P60660				Actin Cytoskeleton		Actin Cytoskeleton	Actin Cytoskeleton
P60673						Actin Cytoskeleton
P60709	Actin Cytoskeleton			Actin Cytoskeleton
P60763						Actin Cytoskeleton
P60842				Large Protein Complex		Stress granule	Stress granule
P60866	40S Ribosome	Ribosome/Complexes	Ribosome	Large Protein Complex	Ribosome	Stress granule	Ribosome
P60880							PM
P60891	Cytosol					Cytosol
P60900	Proteasome	Proteasome	Proteasome	Large Protein Complex	Protein Complex	Proteasome
P60903						PM	PM
P60953						PM	PM
P60981						Actin Cytoskeleton
P60981-2	Actin Cytoskeleton
P60983		Cytosol				Actin Cytoskeleton
P61006						Early endosome
P61009	ER	ER				ER	ER
P61011				ER		ER	ER
P61018						Early endosome
P61019				ERGIC		Golgi
P61020						Early endosome
P61024						Cytosol
P61026						PM
P61073							PM
P61077						Cytosol
P61081	Cytosol		Cytosol		Cytosol	Cytosol
P61086		Cytosol				Cytosol
P61088		Cytosol				Cytosol
P61106				Endosome		Early endosome
P61129						ER
P61158	Actin Cytoskeleton					Actin Cytoskeleton
P61160	Actin Cytoskeleton					Actin Cytoskeleton
P61165						ER	ER
P61201				Large Protein Complex	Protein Complex	Cytosol
P61224						PM	PM
P61225						PM	PM
P61244						Nucleus
P61247	40S Ribosome	Ribosome/Complexes	Ribosome	Large Protein Complex	Ribosome	Ribosome	Ribosome
P61254	60S Ribosome				Ribosome	Ribosome	Ribosome
P61289	Proteasome					Proteasome
P61313	60S Ribosome	Ribosome/Complexes	Ribosome	Large Protein Complex	Ribosome	Ribosome	Ribosome
P61326						Nucleus
P61353	60S Ribosome	Ribosome/Complexes	Ribosome	Large Protein Complex	Ribosome	Ribosome	Ribosome
P61421				Endosome		Recycling endosome
P61457						Cytosol
P61513	60S Ribosome	Ribosome/Complexes	Ribosome	Large Protein Complex	Ribosome	Ribosome	Ribosome
P61586						PM
P61599						Ribosome
P61604		Mitochondrion	Mitochondrion	Mitochondrion	Mitochondrion	Mitochondrion
P61619	ER			ER		ER	ER
P61758						Actin Cytoskeleton
P61764						PM
P61769						PM
P61803		ER				ER	ER
P61812		ER
P61916		Lysosome		Lysosome		Lysosome	Lysosome
P61923				Large Protein Complex		ERGIC	ERGIC
P61925						Cytosol
P61927	60S Ribosome						Ribosome
P61956						Nucleus
P61960						Cytosol
P61962						Nucleus
P61964		Nucleus				Nucleus
P61966				Large Protein Complex		Early endosome
P61970		Cytosol				Cytosol
P61978				Large Protein Complex		Nucleus
P61981		Cytosol		Large Protein Complex		14-3-3 scaffold
P62068						PM
P62070						PM	PM
P62072	Mitochondrion	Mitochondrion	Mitochondrion			Mitochondrion	Mitochondrion
P62081	40S Ribosome	Ribosome/Complexes	Ribosome	Large Protein Complex	Ribosome	Ribosome	Ribosome
P62136						Actin Cytoskeleton
P62140						Actin Cytoskeleton
P62166						PM
P62191	Proteasome	Proteasome	Proteasome	Large Protein Complex	Protein Complex	Proteasome
